"date";"price_brl"
"2025-11-15";"2151.55"
"2025-11-15";"2700.81"
"2025-11-15";"2844.81"
"2025-11-15";"3077.90"
"2025-11-15";"3099.90"
"2025-11-15";"3196.76"
"2025-11-15";"3242.06"
"2025-11-15";"3359.89"
"2025-11-15";"3499.00"
"2025-11-15";"3539.09"
"2025-11-15";"3608.34"

"2025-11-16";"2151.55"
"2025-11-16";"2515.01"
"2025-11-16";"2699.91"
"2025-11-16";"2700.81"
"2025-11-16";"2749.51"
"2025-11-16";"2843.91"
"2025-11-16";"2844.81"
"2025-11-16";"2872.26"
"2025-11-16";"2999.92"
"2025-11-16";"3023.90"
"2025-11-16";"3099.90"
"2025-11-16";"3131.89"
"2025-11-16";"3185.18"
"2025-11-16";"3196.76"
"2025-11-16";"3298.93"
"2025-11-16";"3608.34"

"2025-11-17";"2151.55"
"2025-11-17";"2700.81"
"2025-11-17";"2749.51"
"2025-11-17";"2844.81"
"2025-11-17";"2872.26"
"2025-11-17";"2999.92"
"2025-11-17";"3077.90"
"2025-11-17";"3099.90"
"2025-11-17";"3110.23"
"2025-11-17";"3185.89"
"2025-11-17";"3196.76"
"2025-11-17";"3239.89"
"2025-11-17";"3242.06"
"2025-11-17";"3355.81"
"2025-11-17";"3412.69"
"2025-11-17";"3436.01"
"2025-11-17";"3499.00"
"2025-11-17";"3504.75"
"2025-11-17";"3524.39"
"2025-11-17";"3608.34"

"2025-11-18";"2151.55"
"2025-11-18";"2700.81"
"2025-11-18";"2844.81"
"2025-11-18";"3099.90"
"2025-11-18";"3110.23"
"2025-11-18";"3185.89"
"2025-11-18";"3196.76"
"2025-11-18";"3212.89"
"2025-11-18";"3355.81"
"2025-11-18";"3384.25"
"2025-11-18";"3401.54"
"2025-11-18";"3499.00"
"2025-11-18";"3504.75"
"2025-11-18";"3524.39"
"2025-11-18";"3608.34"

"2025-11-19";"2776.90"
"2025-11-19";"2793.34"
"2025-11-19";"2863.67"
"2025-11-19";"3054.90"
"2025-11-19";"3177.65"
"2025-11-19";"3212.89"
"2025-11-19";"3266.89"
"2025-11-19";"3305.31"
"2025-11-19";"3384.25"
"2025-11-19";"3441.13"
"2025-11-19";"3499.00"
"2025-11-19";"3608.34"

"2025-11-20";"2776.90"
"2025-11-20";"2793.34"
"2025-11-20";"2863.67"
"2025-11-20";"3054.90"
"2025-11-20";"3177.65"
"2025-11-20";"3305.31"
"2025-11-20";"3499.00"
"2025-11-20";"3608.34"

"2025-11-21";"2151.55"
"2025-11-21";"2776.90"
"2025-11-21";"2863.67"
"2025-11-21";"2912.38"
"2025-11-21";"3054.90"
"2025-11-21";"3177.65"
"2025-11-21";"3183.54"
"2025-11-21";"3239.89"
"2025-11-21";"3305.31"
"2025-11-21";"3306.29"
"2025-11-21";"3412.69"
"2025-11-21";"3433.95"
"2025-11-21";"3499.00"
"2025-11-21";"3608.34"

"2025-11-22";"1458.81"
"2025-11-22";"1593.81"
"2025-11-22";"1734.91"
"2025-11-22";"1837.80"
"2025-11-22";"1895.56"
"2025-11-22";"1911.48"
"2025-11-22";"1920.90"
"2025-11-22";"1927.68"
"2025-11-22";"2088.48"
"2025-11-22";"2099.90"
"2025-11-22";"2106.18"
"2025-11-22";"2151.55"
"2025-11-22";"2157.41"
"2025-11-22";"2358.44"
"2025-11-22";"2432.90"
"2025-11-22";"2508.94"
"2025-11-22";"3499.00"
"2025-11-22";"3608.34"
"2025-11-22";"3711.46"

"2025-11-23";"1944.81"
"2025-11-23";"1945.71"
"2025-11-23";"2066.31"
"2025-11-23";"2067.21"
"2025-11-23";"2099.90"
"2025-11-23";"2139.21"
"2025-11-23";"2140.11"
"2025-11-23";"2151.55"
"2025-11-23";"2260.71"
"2025-11-23";"2261.61"
"2025-11-23";"2358.44"
"2025-11-23";"2432.90"
"2025-11-23";"2508.94"
"2025-11-23";"2617.29"
"2025-11-23";"2700.81"
"2025-11-23";"2705.90"
"2025-11-23";"2776.90"
"2025-11-23";"2790.46"
"2025-11-23";"2844.81"
"2025-11-23";"2862.43"
"2025-11-23";"2863.67"
"2025-11-23";"2985.18"
"2025-11-23";"3112.84"
"2025-11-23";"3499.00"
"2025-11-23";"3608.34"

"2025-11-24";"1524.05"
"2025-11-24";"1945.71"
"2025-11-24";"2032.25"
"2025-11-24";"2067.21"
"2025-11-24";"2099.90"
"2025-11-24";"2139.29"
"2025-11-24";"2140.11"
"2025-11-24";"2147.68"
"2025-11-24";"2151.55"
"2025-11-24";"2261.61"
"2025-11-24";"2268.54"
"2025-11-24";"2272.94"
"2025-11-24";"2353.13"
"2025-11-24";"2358.44"
"2025-11-24";"2432.90"
"2025-11-24";"2480.43"
"2025-11-24";"2486.78"
"2025-11-24";"2508.94"
"2025-11-24";"2567.05"
"2025-11-24";"2603.18"
"2025-11-24";"2700.81"
"2025-11-24";"2705.90"
"2025-11-24";"2711.20"
"2025-11-24";"2712.85"
"2025-11-24";"2790.46"
"2025-11-24";"2844.81"
"2025-11-24";"3183.54"
"2025-11-24";"3306.29"
"2025-11-24";"3433.95"
"2025-11-24";"3499.00"
"2025-11-24";"3608.34"

"2025-11-25";"1115.01"
"2025-11-25";"1250.01"
"2025-11-25";"1419.47"
"2025-11-25";"1467.90"
"2025-11-25";"1495.59"
"2025-11-25";"1634.93"
"2025-11-25";"1648.64"
"2025-11-25";"1741.96"
"2025-11-25";"1830.34"
"2025-11-25";"1833.90"
"2025-11-25";"2059.70"
"2025-11-25";"2099.90"
"2025-11-25";"2151.55"
"2025-11-25";"2358.44"
"2025-11-25";"2429.92"
"2025-11-25";"2432.90"
"2025-11-25";"2508.94"
"2025-11-25";"2559.52"
"2025-11-25";"2699.91"
"2025-11-25";"2700.81"
"2025-11-25";"2790.46"
"2025-11-25";"2843.91"
"2025-11-25";"2844.81"
"2025-11-25";"2999.90"
"2025-11-25";"3159.90"
"2025-11-25";"3608.34"

"2025-11-26";"1458.81"
"2025-11-26";"1467.90"
"2025-11-26";"1495.59"
"2025-11-26";"1593.81"
"2025-11-26";"1634.93"
"2025-11-26";"1648.64"
"2025-11-26";"1741.96"
"2025-11-26";"1830.34"
"2025-11-26";"1833.90"
"2025-11-26";"1837.80"
"2025-11-26";"2059.70"
"2025-11-26";"2151.55"
"2025-11-26";"2429.92"
"2025-11-26";"2432.90"
"2025-11-26";"2508.94"
"2025-11-26";"2559.52"
"2025-11-26";"2699.91"
"2025-11-26";"2700.81"
"2025-11-26";"2843.91"
"2025-11-26";"2844.81"
"2025-11-26";"3023.90"
"2025-11-26";"3185.18"
"2025-11-26";"3185.89"
"2025-11-26";"3355.81"
"2025-11-26";"3499.00"
"2025-11-26";"3539.88"
"2025-11-26";"3608.34"
"2025-11-26";"3728.68"

"2025-11-27";"1115.01"
"2025-11-27";"1140.58"
"2025-11-27";"1250.01"
"2025-11-27";"1467.90"
"2025-11-27";"1635.21"
"2025-11-27";"1648.64"
"2025-11-27";"1756.71"
"2025-11-27";"1833.90"
"2025-11-27";"2059.70"
"2025-11-27";"2099.90"
"2025-11-27";"2151.55"
"2025-11-27";"2358.44"
"2025-11-27";"2700.81"
"2025-11-27";"2705.90"
"2025-11-27";"2776.90"
"2025-11-27";"2790.46"
"2025-11-27";"2844.81"
"2025-11-27";"2863.67"
"2025-11-27";"2912.38"
"2025-11-27";"3050.90"
"2025-11-27";"3131.89"
"2025-11-27";"3183.54"
"2025-11-27";"3213.62"
"2025-11-27";"3239.89"
"2025-11-27";"3298.93"
"2025-11-27";"3306.29"
"2025-11-27";"3412.69"
"2025-11-27";"3433.95"
"2025-11-27";"3499.00"
"2025-11-27";"3608.34"

"2025-11-28";"1467.90"
"2025-11-28";"1648.64"
"2025-11-28";"1833.90"
"2025-11-28";"1961.17"
"2025-11-28";"2059.70"
"2025-11-28";"2099.90"
"2025-11-28";"2106.97"
"2025-11-28";"2151.55"
"2025-11-28";"2333.77"
"2025-11-28";"2358.44"
"2025-11-28";"2479.57"
"2025-11-28";"2700.81"
"2025-11-28";"2844.81"
"2025-11-28";"2912.38"
"2025-11-28";"3131.89"
"2025-11-28";"3183.54"
"2025-11-28";"3239.89"
"2025-11-28";"3298.93"
"2025-11-28";"3306.29"
"2025-11-28";"3412.69"
"2025-11-28";"3433.95"
"2025-11-28";"3608.34"

"2025-11-29";"1013.18"
"2025-11-29";"1060.53"
"2025-11-29";"1126.81"
"2025-11-29";"1173.68"
"2025-11-29";"1175.45"
"2025-11-29";"1228.53"
"2025-11-29";"1245.17"
"2025-11-29";"1285.90"
"2025-11-29";"1305.31"
"2025-11-29";"1314.89"
"2025-11-29";"1415.90"
"2025-11-29";"1444.22"
"2025-11-29";"1590.23"
"2025-11-29";"1833.90"
"2025-11-29";"2059.70"
"2025-11-29";"2151.55"
"2025-11-29";"2700.81"
"2025-11-29";"2844.81"
"2025-11-29";"3023.90"
"2025-11-29";"3185.18"
"2025-11-29";"3212.89"
"2025-11-29";"3384.25"
"2025-11-29";"3499.00"
"2025-11-29";"3608.34"
"2025-11-29";"3711.46"

"2025-11-30";"1250.91"
"2025-11-30";"1251.81"
"2025-11-30";"1285.90"
"2025-11-30";"1372.41"
"2025-11-30";"1373.31"
"2025-11-30";"1415.90"
"2025-11-30";"1444.22"
"2025-11-30";"1485.53"
"2025-11-30";"1590.23"
"2025-11-30";"1624.13"
"2025-11-30";"1731.17"
"2025-11-30";"1768.11"
"2025-11-30";"1819.55"
"2025-11-30";"1833.90"
"2025-11-30";"1912.70"
"2025-11-30";"2059.70"
"2025-11-30";"2099.90"
"2025-11-30";"2140.11"
"2025-11-30";"2180.92"
"2025-11-30";"2261.61"
"2025-11-30";"2303.67"
"2025-11-30";"2358.44"
"2025-11-30";"2411.69"
"2025-11-30";"2545.66"
"2025-11-30";"2690.24"
"2025-11-30";"2700.81"
"2025-11-30";"2844.81"
"2025-11-30";"3499.00"
"2025-11-30";"3608.34"

"2025-12-01";"931.42"
"2025-12-01";"1000.73"
"2025-12-01";"1097.93"
"2025-12-01";"1138.41"
"2025-12-01";"1155.23"
"2025-12-01";"1251.81"
"2025-12-01";"1259.91"
"2025-12-01";"1261.77"
"2025-12-01";"1280.03"
"2025-12-01";"1285.90"
"2025-12-01";"1368.80"
"2025-12-01";"1373.31"
"2025-12-01";"1415.90"
"2025-12-01";"1444.22"
"2025-12-01";"1457.18"
"2025-12-01";"1501.09"
"2025-12-01";"1590.23"
"2025-12-01";"1593.78"
"2025-12-01";"1624.13"
"2025-12-01";"1635.21"
"2025-12-01";"1646.89"
"2025-12-01";"1731.17"
"2025-12-01";"1756.71"
"2025-12-01";"1819.55"
"2025-12-01";"1833.90"
"2025-12-01";"1895.80"
"2025-12-01";"1907.52"
"2025-12-01";"1925.29"
"2025-12-01";"2034.64"
"2025-12-01";"2036.74"
"2025-12-01";"2046.97"
"2025-12-01";"2059.70"
"2025-12-01";"2151.55"
"2025-12-01";"2358.44"
"2025-12-01";"2699.91"
"2025-12-01";"2843.91"
"2025-12-01";"3608.34"

"2025-12-02";"852.21"
"2025-12-02";"853.11"
"2025-12-02";"861.70"
"2025-12-02";"946.90"
"2025-12-02";"954.48"
"2025-12-02";"987.21"
"2025-12-02";"988.11"
"2025-12-02";"1001.14"
"2025-12-02";"1005.61"
"2025-12-02";"1096.90"
"2025-12-02";"1105.68"
"2025-12-02";"1105.72"
"2025-12-02";"1155.23"
"2025-12-02";"1164.91"
"2025-12-02";"1245.17"
"2025-12-02";"1261.77"
"2025-12-02";"1280.03"
"2025-12-02";"1285.90"
"2025-12-02";"1368.80"
"2025-12-02";"1415.90"
"2025-12-02";"1444.22"
"2025-12-02";"1457.18"
"2025-12-02";"1590.23"
"2025-12-02";"2059.70"
"2025-12-02";"2151.55"
"2025-12-02";"2358.44"
"2025-12-02";"3183.54"
"2025-12-02";"3185.89"
"2025-12-02";"3306.29"
"2025-12-02";"3355.81"
"2025-12-02";"3433.95"
"2025-12-02";"3608.34"

"2025-12-03";"852.21"
"2025-12-03";"853.11"
"2025-12-03";"861.70"
"2025-12-03";"946.90"
"2025-12-03";"987.21"
"2025-12-03";"988.11"
"2025-12-03";"1096.90"
"2025-12-03";"1105.72"
"2025-12-03";"1155.23"
"2025-12-03";"1261.77"
"2025-12-03";"1285.90"
"2025-12-03";"1368.80"
"2025-12-03";"1415.90"
"2025-12-03";"1444.22"
"2025-12-03";"1457.18"
"2025-12-03";"1458.81"
"2025-12-03";"1590.23"
"2025-12-03";"1593.81"
"2025-12-03";"1833.90"
"2025-12-03";"1837.80"
"2025-12-03";"2059.70"
"2025-12-03";"2151.55"
"2025-12-03";"2429.92"
"2025-12-03";"2508.94"
"2025-12-03";"2559.52"
"2025-12-03";"2699.91"
"2025-12-03";"2749.51"
"2025-12-03";"2843.91"
"2025-12-03";"2872.26"
"2025-12-03";"2999.92"
"2025-12-03";"3608.34"

"2025-12-04";"853.11"
"2025-12-04";"861.70"
"2025-12-04";"945.95"
"2025-12-04";"988.11"
"2025-12-04";"1095.80"
"2025-12-04";"1115.01"
"2025-12-04";"1115.87"
"2025-12-04";"1210.31"
"2025-12-04";"1225.71"
"2025-12-04";"1250.01"
"2025-12-04";"1276.52"
"2025-12-04";"1285.90"
"2025-12-04";"1360.71"
"2025-12-04";"1415.90"
"2025-12-04";"1419.47"
"2025-12-04";"1444.22"
"2025-12-04";"1458.81"
"2025-12-04";"1558.91"
"2025-12-04";"1590.23"
"2025-12-04";"1593.81"
"2025-12-04";"1815.84"
"2025-12-04";"1833.90"
"2025-12-04";"1837.80"
"2025-12-04";"1985.51"
"2025-12-04";"2059.70"
"2025-12-04";"2092.55"
"2025-12-04";"2140.11"
"2025-12-04";"2151.55"
